order_id|order_date|ship_date|platform|category|product_name|unit_price|quantity|gross_sales|campaign|voucher_code|discount_pct|discount_value|shipping_cost|net_sales|payment_method|customer_segment|region|stock_status|order_status|customer_rating|priority_flag
ORD01687|30/01/2024|2024/02/05|Lazada|Fashion|Jeans|175137|2|350274|Clearance|CLEAR30|30|105082|25000|245192|Credit Card|New|Bandung|In Stock|DELIVERED|3|No
ORD01753|2024/01/16|21/01/2024|Shopee|Sports|Yoga Mat|684966|1|684966|Flash Sale|DISC10|10|68497|12000|616469|Credit Card|VIP|Bekasi|In Stock|DELIVERED|5.0|Yes
ORD00746|02-27-2024|29/02/2024|blibli|Fashion|Hoodie|404713|3|1214139|Normal Day|NONE|0|0|9000|1214139|COD|New|Surabaya|Low Stock|delivered|5.0|normal
ORD01336|2024-05-23|05-24-2024|Tokopedia|Home Living|Blender|182580|1|182580|Normal Day|NONE||0|0|182580|Credit Card|New|Semarang|In Stock| delivered |3.0|No
ORD00705|2024/10/14|15/10/2024|Shopee|Beauty|Face Wash|327886|3|983658|Normal Day|NONE|0|0|15000|983658|E-Wallet|New|Surabaya|Preorder|Delivered|5.0|N
ORD01983|2024-04-12|2024/04/14|Blibli|Beauty|Body Lotion|339938|2|679876|Normal Day|NONE|0|0|20000|679876|Credit Card|VIP|Surabaya|In Stock|completed|5.0|Yes
ORD01931|2024-08-14|2024-08-21|Shopee|Electronics|Phone Charger|2297382|2|4594764|Clearance|CLEAR30|30|1378429|9000|Rp 3.216.335|Transfer Bank|VIP|Jakarta|In Stock|completed|5.0|Yes
ORD00262|2024-12-27|2025/01/01|LAZADA|Home Living|Blender|389308|1|389308|Normal Day|NONE||0|9000|389308|E-Wallet|Returning|Surabaya|In Stock|completed|5.0|normal
ORD01582|11-03-2024|04/11/2024|Lazada|electronics|Bluetooth Speaker|2220272|5|11101360|Flash Sale|DISC10|10|1110136|9000|9991224|ewallet|Returning|Jakarta|Low Stock|completed|4.0|normal
ORD00994|2024-11-29|2024-12-04|TikTok Shop|Fashion|Men T-Shirt|215483|1|215483|Payday Sale|DISC15|15|32322|25000|183161|Credit Card|New|Semarang|In Stock|Delivered|4.0|normal
ORD00241|05-11-2024|2024-05-12|Tokopedia|Sports|Running Shoes|507200|3|Rp 1.521.600|Normal Day|NONE|0|0|15000|1521600|virtual account|VIP|Jakarta|In Stock|Delivered|4.0|Y
ORD01626|2024/08/31|09-04-2024|blibli|Home Living|Storage Box|102475|3|307425|Mega Campaign|DISC20|20|61485|25000|245940|Credit Card|New|Makassar|In Stock|delivered|5.0|normal
ORD00708|10-26-2024|2024/11/01|TOKOPEDIA|Home Living|Blender|777547|5|3887735|Clearance|CLEAR30|30|1166320|25000|2721415|COD|Returning|Bandung|In Stock|delivered|3.0|normal
ORD01762|2024/01/05|01-07-2024|Blibli|beauty|Face Wash|195078|2|390156|Mega Campaign|DISC20|20|78031|25000|312125|COD|New|Jakarta|In Stock|shipped||N
ORD01104|24/08/2024|30/08/2024|Blibli| Sports|Cycling Gloves|884566|1|884566|Clearance|CLEAR30|30|265370|12000|619196|Credit Card|New|Makassar|In Stock|delivered|3.0|normal
ORD01737|06-15-2024|2024-06-21|Lazada|Sports|Cycling Gloves|199263|3|597789|Normal Day|NONE|0|0|9000|597789|virtual account|Returning|Surabaya|Low Stock|DELIVERED|5.0|normal
ORD00366|2024/01/27|01-29-2024|TikTok Shop|Sports|Dumbbell 5kg|161703|1|161703|Normal Day|NONE|0|0|0|161703|COD|New|Medan|Preorder|Delivered|4.0|N
ORD01441|26/04/2024|04-28-2024|Blibli|Beauty|Sunscreen|60709|4|242836|Payday Sale|DISC15|15|36425|18000|206411|Transfer Bank|VIP|Bekasi|Preorder|DELIVERED|4.0|Yes
ORD01488|2024/10/03||Shopee|Electronics|Wireless Earbuds|179529|4|718116|Normal Day|NONE|0|0|12000|0|Virtual Account|Returning|Bandung|In Stock|CANCEL||
ORD00786|2024-11-12|11-18-2024|Lazada|Electronics|Power Bank|471595|3|1414785|Flash Sale|DISC10|10|141478|9000|-1273307|COD|Returning|Makassar|Low Stock|Returned|3.0|normal
ORD00753|10-20-2024|10-27-2024|TikTok Shop|Fashion|Jeans|529550|8|4236400|Flash Sale|DISC10|10|423640|18000|3812760|E Wallet|VIP|Makassar|In Stock|DELIVERED|5|Yes
ORD01478|10-22-2024|2024-10-23|Shopee|Beauty|Skincare Serum|Rp 92.374|1|92374|Normal Day|NONE|0|0|0|92374| virtual account |New|Bekasi|Preorder|delivered|3.0|N
ORD00594|24/06/2024|2024-06-30|Blibli|Beauty|Skincare Serum|249729|1|249729|Clearance|CLEAR30|30|74919|18000|174810|E-Wallet|Returning|Medan|In Stock|Delivered|5.0|N
ORD00072|02-18-2024|2024-02-19|Shopee|Beauty|Lip Tint|226241|1|226241|Clearance|CLEAR30|30|67872|15000|158369|Transfer Bank|Returning|Jakarta|Preorder|DELIVERED||
ORD01271|2024/06/28|07-06-2024|Lazada|Electronics|Power Bank|203166|1|203166|Mega Campaign|DISC20|20|40633|15000|162533|COD|Returning|Semarang|In Stock|COMPLETED|4.0|Yes
ORD00260|05/10/2024|06/10/2024|Tokopedia|Home Living|Vacuum Cleaner|1145847|1|1145847|Flash Sale|DISC10|10|114585|18000|1031262| nan |New|Bekasi|Low Stock|DELIVERED|4.0|normal
ORD00052|05-16-2024|05-21-2024|Tokopedia|Sports|Dumbbell 5kg |70271|2|140542|Payday Sale|DISC15|15|21081|20000|119461|Transfer Bank|New|Bandung|In Stock|completed|5.0|normal
ORD00199|16/08/2024|18/08/2024|Shopee|electronics|Smartwatch|1924405|5|9622025|Mega Campaign|DISC20|20|1924405|18000|7697620|Virtual Account|Returning|Medan|In Stock|Delivered|4.0|Yes
ORD00463|19/03/2024|03-21-2024|Shopee|Beauty|Lip Tint|200546|6|1203276|Mega Campaign|DISC20|20|240655|20000|962621|Credit Card|Returning|Bandung|In Stock|Delivered|4.0|PRIORITY
ORD01800|2024-04-09||TikTok Shop|Electronics|Smartwatch|761275|3|2283825|Payday Sale|DISC15|15|342574|9000|1941251|Transfer Bank|Returning|Yogyakarta|In Stock|completed|4.0|No
ORD00333|2024-07-15|2024/07/18|Tokopedia|Electronics|Wireless Earbuds|1868726|8|14949808|Payday Sale|DISC15|15|2242471|12000|12707337|Credit Card|Returning|Surabaya|In Stock|Delivered|5.0|N
ORD01382|05/09/2024|09-12-2024| shopee |Home Living|Storage Box|570507|1|570507|Flash Sale|DISC10|10|57051|20000|513456|Credit Card|Returning|Bandung|Low Stock|DELIVERED|5|No
ORD01941|06/12/2024|11/12/2024|Tokopedia|Electronics|Power Bank|2084879|3|6254637|Normal Day|NONE|0|Rp 0|18000|6254637|Credit Card|Returning|Bandung|In Stock|On Delivery||
ORD00619|08/02/2024|10/02/2024|Lazada|Home Living|Rice Cooker|1031782|2|2063564|Flash Sale|DISC10|10|206356|15000|1857208|COD|New|Semarang|In Stock|completed|5.0|
ORD00953|05-27-2024|31/05/2024|Shopee|Sports|Skipping Rope |82344|4|Rp 329.376|Payday Sale|DISC15|15|49406|18000|279970|Transfer Bank|Returning|Bekasi|In Stock|DELIVERED|4.0|N
ORD00979|10-05-2024|2024-10-08|Shopee|Fashion|Hoodie|168039|5|840195|Clearance|CLEAR30|30|252058|15000|588137|Credit Card|Returning|Bandung|In Stock|delivered|4.0|No
ORD00484|04-11-2024|| shopee |beauty|Skincare Serum|121375|8|971000|Payday Sale||15|Rp 145.650|9000|0|Bank Transfer|Returning|Bandung|In Stock|CANCEL||N
ORD00922|03-15-2024|03-23-2024|Blibli| Beauty|Skincare Serum|280971|1|280971|Mega Campaign|DISC20|20|56194|12000|224777|Transfer Bank|New|Medan|Preorder|completed|3.0|N
ORD01560|09-17-2024|23/09/2024|Tokopedia|Sports|Running Shoes|Rp 728.796|1|728796|Normal Day|NONE|0|0|25000|728796|COD|New|Jakarta|Low Stock|DELIVERED|4.0|
ORD00716|30/04/2024|02/05/2024|Tokopedia| beauty |Sunscreen|30834|3|92502|Payday Sale|DISC15|15|13875|20000|78627|Transfer Bank|Returning|Bekasi|In Stock|delivered|3.0|N
ORD00427|08-11-2024|08-13-2024|Tokopedia|fashion|Sneakers|228612|2|457224|Normal Day|NONE|0|0|9000|457224|E-Wallet|New|Yogyakarta|Preorder|Delivered|3.0|normal
ORD00702|2024/03/29|2024/04/02|Tokopedia|HOME LIVING|Table Lamp|110475|4|441900|Mega Campaign|DISC20|20|88380|20000|353520|E-Wallet|VIP|Jakarta|Low Stock|completed|4.0|PRIORITY
ORD01923|13/03/2024|17/03/2024|Blibli|Sports|Skipping Rope|593372|5|2966860|Mega Campaign|DISC20|20|Rp 593.372|12000|2373488|Virtual Account|New|Bekasi|In Stock|delivered|3.0|N
ORD01084|25/07/2024|26/07/2024|Shopee|Fashion|Men T-Shirt|362497|5|1812485|Clearance|CLEAR30|30|543746|25000|1268739|Credit Card|VIP|Semarang|In Stock|Delivered|5.0|PRIORITY
ORD01007|2024-08-21|22/08/2024|Tokopedia|Home Living|Table Lamp |1148322|1|1148322|Clearance|CLEAR30|30|344497|18000|803825|Transfer Bank|New|Makassar|In Stock|completed|4.0|No
ORD00991|09-20-2024|09-29-2024|Shopee|Fashion|Jeans|498264|2|996528|Mega Campaign|DISC20|20|199306|18000|797222|Credit Card|Returning|Bekasi|In Stock|Delivered|5.0|Yes
ORD01632|2024-12-09|2024-12-12|TikTok Shop|Home Living|Table Lamp|329271|3|987813|Normal Day|NONE|0|Rp 0|15000|987813|COD|New|Surabaya|Low Stock|delivered|3.0|normal
ORD00481|2024-04-10|2024-04-14|Lazada|Fashion|Women Dress|428143|5|2140715|Payday Sale||15|321107|20000|1819608|COD|New|Bekasi|In Stock|DELIVERED|3.0|normal
ORD01076|21/07/2024|2024-07-23|Lazada|Home Living|Storage Box|190427|1|190427|Payday Sale|DISC15|15|28564|12000|161863|Credit Card|Returning|Jakarta|Low Stock|delivered|4|normal
ORD00399|2024-04-11|2024-04-14|TikTok Shop|Beauty|Skincare Serum|152090|4|608360|Flash Sale|DISC10|10|60836|15000|547524|Credit Card|Returning|Makassar|In Stock|completed|5.0|normal
ORD00583|10-04-2024|2024/10/10|Tokopedia|Electronics|Wireless Earbuds|968814|1|968814|Clearance|CLEAR30|30|290644|9000|678170|Virtual Account|Returning|Yogyakarta|In Stock|Delivered|4.0|No
ORD00437|2024-04-04|2024/04/08|Tokopedia|Electronics|Phone Charger|Rp 1.167.657|1|1167657|Normal Day|NONE|0|Rp 0|0|-1167657||Returning|Yogyakarta|Preorder|returned|1.0|normal
ORD00193|11-04-2024|2024-11-05|Lazada|Beauty|Body Lotion|Rp 290.143|4|1160572|Normal Day|NONE|0|0|20000|1160572|COD|Returning|Yogyakarta|In Stock|Shipped||No
ORD01476|08-25-2024|09-01-2024|Lazada|Electronics|Power Bank|2264202|10|22642020|Clearance|CLEAR30|30|6792606|9000|15849414|E-Wallet|VIP|Medan|In Stock|completed|5.0|Yes
ORD00629|2024-11-16|2024-11-21|Lazada|Sports|Cycling Gloves |387283|5|1936415|Normal Day|NONE|0|0|15000|1936415|COD|New|Bandung|In Stock|completed|5.0|No
ORD00293|24/02/2024|2024-02-29|TikTok Shop|Home Living|Blender|864950|3|2594850|Normal Day|NONE|0|0|15000|2594850|E-Wallet|Returning|Jakarta|Low Stock|delivered|3.0|No
ORD00591|2024/04/02|2024/04/05|Blibli|Electronics|Bluetooth Speaker|1896613|1|1896613|Flash Sale|DISC10|10|189661|12000|1706952|Credit Card|Returning|Surabaya|In Stock|completed|5.0|No
ORD01510|03/12/2024||SHOPEE|sports|Dumbbell 5kg|397383|1|397383|Mega Campaign|DISC20|20|79477|9000|317906|credit card|VIP|Surabaya|Preorder|On Delivery||Yes
ORD01233|2024-05-04|05-05-2024|Shopee|home living|Rice Cooker|738054|2|1476108|Clearance|CLEAR30|30|442832|25000|1033276|Transfer Bank|New|Yogyakarta|In Stock|delivered|3.0|normal
ORD01341|06-21-2024|23/06/2024|Blibli|Electronics|Power Bank|Rp 1.120.097|3|3360291|Payday Sale|DISC15|15|504044|18000|2856247|Credit Card|Returning|Yogyakarta|In Stock|Delivered|3.0|normal
ORD01248|21/02/2024|02-25-2024|Blibli|Electronics|Phone Charger|296500|8|2372000|Flash Sale|||237200|18000|2134800|Credit Card|Returning|Yogyakarta|In Stock|delivered|5.0|N
ORD00142|04-18-2024|2024-04-24|Lazada|Sports|Cycling Gloves|609408|2|Rp 1.218.816|Normal Day|NONE|0|0|18000|1218816|Credit Card|New|Bandung|Preorder|DELIVERED|4.0|No
ORD01166|05-26-2024|2024/05/27|Shopee|Home Living|Vacuum Cleaner|326638|4|1306552|Clearance|CLEAR30|30|391966|9000|914586|Credit Card|Returning|Bandung|Low Stock|delivered|4.0|N
ORD00003|2024-07-13|2024-07-17|lazada|Electronics|Smartwatch|1522654|5|7613270|Normal Day|NONE|0|0|0|7613270|Virtual Account|New|Medan|In Stock|Delivered|4.0|No
ORD00768|22/04/2024|04-25-2024|Shopee|Sports|Dumbbell 5kg|792110|3|2376330|Normal Day|NONE|0|0|15000|2376330|COD|New|Makassar|In Stock|completed|4.0|normal
ORD01905|12-08-2024|12-13-2024|Shopee| home living |Vacuum Cleaner|59923|1|59923|Normal Day|NONE|0|0|15000|59923|E-Wallet|Returning|Surabaya|In Stock|Delivered|3.0|N
ORD01179|20/03/2024|23/03/2024|TikTok Shop|Beauty|Body Lotion|231996|1|231996|Flash Sale|DISC10|10|23200|18000|208796|Transfer Bank|New|Medan|Low Stock|completed|4.0|normal
ORD00340|2024/01/16|2024/01/21|Tokopedia|Fashion|Hoodie|403580|1|403580|Normal Day|NONE|0|0|15000|403580|COD|New|Bekasi|In Stock|delivered|4.0|No
ORD01975|08-24-2024|27/08/2024|Blibli|home living|Table Lamp|817782|2|1635564|Normal Day|NONE|0|0|9000|1635564|Virtual Account|New|Bandung|Low Stock|DELIVERED|3.0|No
ORD00409|05/12/2024||TikTok Shop|Sports|Running Shoes |695322|5|3476610|Payday Sale|DISC15|15|521492|18000|0|Transfer Bank|New|Yogyakarta|In Stock|cancelled||normal
ORD01028|2024-11-12|2024-11-17|tiktok shop|Electronics|Bluetooth Speaker|650369|2|Rp 1.300.738|Mega Campaign|DISC20|20|260148|9000|1040590|E-Wallet|Returning|Surabaya|In Stock|completed|4.0|N
ORD00266|2024/06/26|30/06/2024|TikTok Shop|beauty|Skincare Serum|Rp 241.789|5|1208945|Clearance|CLEAR30|30|362684|9000|846261|VA|Returning|Semarang|In Stock|completed|5.0|N
ORD00377|2024/02/02|2024/02/09|TikTok Shop|Electronics|Power Bank|2259446|3|6778338|Payday Sale|DISC15|15|1016751|20000|5761587|Credit Card|Returning|Semarang|In Stock|delivered|4.0|N
ORD01484|10/12/2024|12-14-2024|TikTok Shop|Beauty|Face Wash|311174|4|1244696|Normal Day|NONE|0|0|15000|1244696|Transfer Bank|Returning|Surabaya|Low Stock|delivered|4.0|No
ORD00487|08-28-2024|2024-09-01|Lazada|Sports|Yoga Mat|562807|5|2814035|Normal Day|NONE|0|0|18000|2814035|Credit Card|VIP|Semarang|In Stock|completed|4.0|
ORD00440|04/05/2024|05-10-2024|Blibli|Fashion|Sneakers|480762|3|1442286|Payday Sale|DISC15|15|216343|0|1225943|Virtual Account|New|Semarang|In Stock|Delivered|4.0|No
ORD00272|2024/05/14|2024-05-16|Lazada|Fashion|Sneakers|429762|1|429762|Payday Sale|DISC15|15|64464|15000|365298|Virtual Account|Returning|Surabaya|In Stock|DELIVERED|3.0|N
ORD00185|2024/03/03|03-07-2024|blibli|Electronics|Bluetooth Speaker|292389|6|1754334|Payday Sale|DISC15|15|263150|15000|1491184|Credit Card|VIP|Surabaya|Low Stock|Shipped||
ORD00963|05/10/2024|2024-10-07|Tokopedia|Electronics|Phone Charger|913067|5|4565335|Clearance||30|1369600|20000|3195735|Credit Card|Returning|Jakarta|Low Stock|Delivered||N
ORD00245|2024-06-01|2024/06/06|TIKTOK SHOP|Beauty|Face Wash|94610|1|94610|Normal Day|NONE|0|0|18000|94610|COD|New|Medan|Low Stock|shipped||No
ORD01490|09-11-2024|2024/09/12|TikTok Shop|SPORTS|Yoga Mat|740065|5|3700325|Normal Day|NONE|0|0|9000|3700325|Transfer Bank|New|Bekasi|In Stock|Delivered|3.0|No
ORD00536|2024-01-18||Shopee|Electronics|Power Bank|1743648|2|3487296|Mega Campaign|||697459|20000|0|COD|Returning|Yogyakarta|In Stock|CANCEL||Y
ORD00446|16/09/2024|25/09/2024|Blibli|Electronics|Power Bank|575176|5|2875880|Mega Campaign|DISC20|20|575176|12000|-2300704|COD|Returning|Surabaya|Preorder|Returned|1.0|No
ORD00621|11-27-2024|11-29-2024|Blibli|Electronics|Power Bank|2013381|4|8053524|Normal Day|NONE|0|0|15000|8053524|Virtual Account|Returning|Bandung|Preorder|DELIVERED|5.0|normal
ORD00837|10-16-2024|2024-10-23|Lazada|Home Living|Rice Cooker|924513|2|1849026|Mega Campaign|DISC20|20|369805|9000|1479221|COD|New|Makassar|Low Stock|On Delivery||Yes
ORD00520|2024-07-22|28/07/2024|Blibli|Beauty|Face Wash|30827|3|92481|Normal Day|NONE||0|25000|92481|COD|New|Surabaya|In Stock|delivered|5|normal
ORD01290|24/05/2024|31/05/2024|Shopee|Fashion|Men T-Shirt |302921|3|908763|Flash Sale|DISC10|10|Rp 90.876|18000|817887|Credit Card|VIP|Bandung|Preorder|Delivered|5.0|Y
ORD00731|2024/07/15|2024/07/17|TikTok Shop|Sports|Cycling Gloves|Rp 688.938|2|1377876|Normal Day|NONE|0|0|9000|1377876|E-Wallet|New|Makassar|In Stock|delivered|4.0|No
ORD01385|01-15-2024|2024/01/21|Blibli|Fashion|Sneakers|94437|2|188874|Clearance|CLEAR30|30|56662|9000|132212| nan |New|Medan|Low Stock|Delivered|5.0|normal
ORD00416|2024/11/26|| lazada |Sports|Yoga Mat|364291|1|364291|Mega Campaign|DISC20|20|72858|20000|0|Transfer Bank|Returning|Yogyakarta|In Stock| batal ||PRIORITY
ORD00274|2024/06/02|03/06/2024|Lazada|BEAUTY|Body Lotion|238877|3|716631|Normal Day|NONE|0|0|9000|716631|COD|Returning|Semarang|Low Stock|DELIVERED|5.0|normal
ORD00747|2024/02/25|29/02/2024|Lazada|Fashion|Women Dress|596154|2|1192308|Normal Day|NONE|0|0|18000|1192308|COD|VIP|Surabaya|Preorder|delivered|5.0|PRIORITY
ORD01512|2024-12-10||TikTok Shop|Home Living|Vacuum Cleaner|Rp 595.632|1|595632|Flash Sale|DISC10|10|59563|15000|0|Virtual Account|New|Semarang|In Stock|CANCEL||N
ORD01957|2024-01-24|2024-01-26|TikTok Shop|FASHION|Men T-Shirt|517830|5|2589150|Payday Sale|DISC15|15|388372|0|2200778|Virtual Account|Returning|Bandung|In Stock|Delivered|4.0|normal
ORD00251|13/09/2024|09-20-2024|TikTok Shop|Sports|Yoga Mat|734868|1|734868|Normal Day|NONE||0|9000|734868|Transfer Bank|New|Surabaya|Preorder|delivered|5.0|No
ORD00414|2024-02-16|22/02/2024|Blibli|Fashion|Jeans|398634|10|3986340|Flash Sale||10|Rp 398.634|20000|3587706|COD|New|Yogyakarta|In Stock|completed|4|N
ORD00631|2024/02/03|02-05-2024|Shopee|Beauty|Face Wash|143941|8|1151528|Mega Campaign|DISC20|20|230306|0|921222|COD|Returning|Makassar|Preorder|DELIVERED|4|Y
ORD01329|2024/06/01|05/06/2024|TikTok Shop|home living|Rice Cooker|62140|8|497120|Clearance|CLEAR30|30|149136|0|347984|COD|Returning|Bekasi|In Stock|Delivered|4.0|No
ORD00603|2024/04/14|04-24-2024| shopee |Electronics|Wireless Earbuds |Rp 187.542|6|1125252|Mega Campaign|DISC20|20|225050|18000|900202|Credit Card|New|Makassar|In Stock|Shipped||PRIORITY
ORD00311|02-04-2024|02-11-2024|Blibli|Sports|Skipping Rope|802398|1|802398|Clearance|CLEAR30||240719|0|Rp -561.679|COD|Returning|Surabaya|In Stock|Returned|1.0|N
ORD00585|09-14-2024|21/09/2024|Lazada| Electronics |Phone Charger|709928|5|3549640|Flash Sale|DISC10|10|354964|18000|3194676|E-Wallet|Returning|Medan|In Stock|delivered|5.0|No
ORD00382|2024-02-17|2024/02/22|Shopee|Beauty|Face Wash|175713|4|702852|Normal Day|NONE|0|0|0|702852|Virtual Account|New|Jakarta|In Stock|DELIVERED|5.0|No
ORD00949|2024/09/25|09-29-2024|Tokopedia|Sports|Yoga Mat|Rp 226.971|3|680913|Normal Day|NONE|0|0|0|680913|transfer bank|Returning|Yogyakarta|Preorder|Shipped||No
ORD00426|2024-12-29|2025/01/02|Lazada|Sports|Cycling Gloves|86307|5|431535|Flash Sale|DISC10|10|43154|9000|388381|COD|VIP|Semarang|In Stock|DELIVERED|3.0|Yes
ORD01910|2024/06/26|28/06/2024|Blibli|Electronics|Bluetooth Speaker|1281236|6|Rp 7.687.416|Normal Day||0|0|15000|7687416|Virtual Account|Returning|Surabaya|In Stock|Delivered|5.0|
ORD00545|2024/10/28|11-02-2024|Shopee|home living|Rice Cooker|641389|1|641389|Flash Sale|DISC10|10|64139|12000|577250| virtual account |Returning|Bekasi|Low Stock|completed|4.0|No
ORD00808|12/02/2024|02-19-2024|TikTok Shop|Electronics|Power Bank|1908501|1|1908501|Normal Day|NONE|0|0|18000|1908501|COD|New|Jakarta|In Stock|Delivered|5.0|normal
ORD01548|2024-10-05||Tokopedia|SPORTS|Running Shoes|522229|5|2611145|Flash Sale|DISC10|10|261114|15000|2350031||New|Jakarta|In Stock|delivered|4.0|normal
ORD01183|2024/12/13|12-20-2024|Lazada|Beauty|Sunscreen|132392|2|264784|Normal Day|NONE|0|0|18000|264784|E-Wallet|Returning|Semarang|Preorder|completed|4.0|
ORD01026|2024/01/30|2024-02-04|TikTok Shop|SPORTS|Dumbbell 5kg|260638|4|1042552|Normal Day|NONE|0|0|20000|1042552|transfer bank|New|Surabaya|Low Stock|Delivered|5.0|normal
ORD00562|2024-02-08|2024-02-10|TOKOPEDIA|Sports|Skipping Rope|599475|2|1198950|Clearance|CLEAR30|30|359685|20000|839265|Virtual Account|Returning|Makassar|In Stock|DELIVERED|4.0|
ORD00615|2024-06-26||Blibli|Home Living|Rice Cooker|148718|3|446154|Normal Day|NONE|0|0|12000|0|COD|Returning|Bandung|In Stock|Cancelled||N
ORD00940|26/04/2024|03/05/2024|blibli|HOME LIVING|Table Lamp|337300|1|337300|Flash Sale|DISC10|10|33730|15000|303570|VA|Returning|Surabaya|In Stock|delivered|5.0|normal
ORD00183|07-01-2024|08/07/2024|TikTok Shop|Home Living|Table Lamp|414627|3|1243881|Normal Day|NONE|0|0|15000|1243881|Transfer Bank|VIP|Bandung|In Stock|Delivered|4.0|PRIORITY
ORD00171|22/09/2024|2024/09/24|Shopee|Sports|Skipping Rope|861875|4|3447500|Flash Sale|DISC10|10|344750|25000|3102750|ewallet|New|Makassar|Low Stock|Shipped||No
ORD00789|08-08-2024|10/08/2024|Tokopedia|Beauty|Sunscreen|313309|1|Rp 313.309|Normal Day|NONE|0|0|20000|313309|virtual account|Returning|Yogyakarta|In Stock|DELIVERED|5.0|N
ORD01245|2024-02-13|20/02/2024|Shopee| Sports|Yoga Mat|47678|4|190712|Normal Day|NONE|0|0|12000|190712|COD|New|Bandung|In Stock|delivered|5.0|normal
ORD01912|2024/07/22|25/07/2024|Lazada|Sports|Dumbbell 5kg|735522|1|735522|Clearance|CLEAR30|30|220657|12000|514865|ewallet|Returning|Semarang|In Stock|Delivered|5.0|No
ORD01834|2024-07-06|07-09-2024|tokopedia|Fashion|Men T-Shirt|560040|5|2800200|Normal Day|NONE|0|Rp 0|25000|2800200|Credit Card|New|Bekasi|In Stock|COMPLETED|4.0|N
ORD01855|2024/10/28|04/11/2024|Lazada|Sports|Skipping Rope |203912|3|611736|Normal Day|NONE|0|0|20000|611736|Transfer Bank|Returning|Bandung|In Stock|delivered|4|normal
ORD00652|2024-07-17|2024-07-18|Lazada|Home Living|Blender|338925|2|677850|Clearance|CLEAR30|30|203355|15000|474495|Transfer Bank|Returning|Medan|In Stock|DELIVERED|4.0|
ORD00273|2024-02-21|2024/02/27|Shopee|beauty|Skincare Serum|229692|6|1378152|Normal Day|NONE|0|0|25000|1378152|Virtual Account|New|Makassar|In Stock|completed|4.0|No
ORD01576|03-11-2024|03-14-2024|TikTok Shop|Sports|Skipping Rope|714726|2|Rp 1.429.452|Normal Day|NONE|0|0|12000|1429452|E-Wallet|New|Semarang|In Stock|DELIVERED|4.0|No
ORD00707|2024-04-25|2024-04-28|Lazada|Fashion|Sneakers|255715|1|255715|Payday Sale|DISC15|15|38357|15000|217358|Credit Card|Returning|Surabaya|In Stock|Delivered|3.0|No
ORD01241|29/03/2024|03-30-2024|Tokopedia|Sports|Skipping Rope|831044|1|831044|Flash Sale|DISC10|10|83104|12000|-747940|Credit Card|New|Surabaya|Preorder|returned|1.0|N
ORD00372|08-25-2024|2024/08/29|Lazada|Fashion|Hoodie|458414|5|2292070|Normal Day|NONE|0|Rp 0|0|2292070|Virtual Account|VIP|Medan|In Stock|Delivered|5.0|PRIORITY
ORD00223|2024/02/18|02-21-2024|Shopee|Electronics|Wireless Earbuds|660468|3|1981404|Normal Day|NONE|0|0|18000|1981404|credit card|VIP|Semarang|In Stock|shipped||Yes
ORD00737|2024/12/18|25/12/2024|TikTok Shop|Home Living|Vacuum Cleaner|Rp 627.343|10|6273430|Normal Day|NONE|0|0|0|6273430|COD|Returning|Semarang|In Stock|DELIVERED|4.0|normal
ORD00931|2024/09/27|2024/10/03|Shopee|Beauty|Sunscreen|339733|1|339733|Mega Campaign|DISC20|20|67947|12000|271786|E-Wallet|New|Bandung|In Stock|completed|4.0|normal
ORD01648|03-06-2024|2024/03/07|Tokopedia|Beauty|Skincare Serum|94013|2|188026|Normal Day|NONE|0|0|12000|188026|Virtual Account|Returning|Jakarta|In Stock|delivered|5.0|No
ORD00519|09/05/2024|16/05/2024|Shopee| Beauty|Body Lotion|337274|4|1349096|Flash Sale|DISC10|10|134910|15000|1214186|Transfer Bank|New|Semarang|In Stock|delivered|4.0|N
ORD00335|2024/09/06|09-08-2024|Lazada|ELECTRONICS|Wireless Earbuds|2073696|2|4147392|Normal Day|NONE|0|0|25000|4147392| ewallet |New|Bandung|In Stock|DELIVERED|5.0|normal
